date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:48	22881/22881	---MCZ	200	added ('OK')	text/html	etag:W/%221a2e112482717b122d2a1f5169fa414b%22	https://orbax.readthedocs.io/en/latest/orbax_checkpoint_announcements.html	orbax.readthedocs.io/en/latest/orbax_checkpoint_announcements.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:48	56025/56025	---MCZ	200	added ('OK')	text/html	etag:W/%224762c3b707cab985067e3930802f08b2%22	https://orbax.readthedocs.io/en/latest/orbax_checkpoint_101.html	orbax.readthedocs.io/en/latest/orbax_checkpoint_101.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:50	64191/64191	---MCZ	200	added ('OK')	text/html	etag:W/%226e3917cc668052e28bdfa1c78249b5d8%22	https://orbax.readthedocs.io/en/latest/orbax_checkpoint_api_overview.html	orbax.readthedocs.io/en/latest/orbax_checkpoint_api_overview.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:50	80375/80375	---MCZ	200	added ('OK')	text/html	etag:W/%2242ac285f56096e3718ecf5684f321df1%22	https://orbax.readthedocs.io/en/latest/api_refactor.html	orbax.readthedocs.io/en/latest/api_refactor.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:52	59009/59009	---MCZ	200	added ('OK')	text/html	etag:W/%22abc30eb4bc12126e9d6352a6605e768d%22	https://orbax.readthedocs.io/en/latest/checkpointing_pytrees.html	orbax.readthedocs.io/en/latest/checkpointing_pytrees.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:52	51487/51487	---MCZ	200	added ('OK')	text/html	etag:W/%22b39a633ce74908807329e71da218d0ba%22	https://orbax.readthedocs.io/en/latest/checkpoint_format.html	orbax.readthedocs.io/en/latest/checkpoint_format.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:54	44243/44243	---MCZ	200	added ('OK')	text/html	etag:W/%22f3930ba7475350ea821cd077a235b6aa%22	https://orbax.readthedocs.io/en/latest/optimized_checkpointing.html	orbax.readthedocs.io/en/latest/optimized_checkpointing.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:55	112177/112177	---MCZ	200	added ('OK')	text/html	etag:W/%22a1497abeaf4c378f08635ba5140c9d3b%22	https://orbax.readthedocs.io/en/latest/custom_handlers.html	orbax.readthedocs.io/en/latest/custom_handlers.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:56	74796/74796	---MCZ	200	added ('OK')	text/html	etag:W/%22d9c21738a70ab58621ee8824566edd06%22	https://orbax.readthedocs.io/en/latest/transformations.html	orbax.readthedocs.io/en/latest/transformations.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:56	25447/25447	---MCZ	200	added ('OK')	text/html	etag:W/%2292db643b413a2e77ff4623d3d914e831%22	https://orbax.readthedocs.io/en/latest/preemption_checkpointing.html	orbax.readthedocs.io/en/latest/preemption_checkpointing.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:58	34554/34554	---MCZ	200	added ('OK')	text/html	etag:W/%22fe2b1f3c90081f38d8aaab64d2c22a91%22	https://orbax.readthedocs.io/en/latest/async_checkpointing.html	orbax.readthedocs.io/en/latest/async_checkpointing.html	(from https://orbax.readthedocs.io/en/latest/)
13:09:59	70600/70600	---MCZ	200	added ('OK')	text/html	etag:W/%222876062afcbddd3e51b5f7c6fd33e965%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:00	80427/80427	---MCZ	200	added ('OK')	text/html	etag:W/%22f3a96ff1f43aa5f518f8108d0fb0405d%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.abstract_checkpoint_manager.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.abstract_checkpoint_manager.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:01	102106/102106	---MCZ	200	added ('OK')	text/html	etag:W/%2231d722ee404b4efc35389c8728f7dfc3%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.checkpoint_manager.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.checkpoint_manager.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:02	76671/76671	---MCZ	200	added ('OK')	text/html	etag:W/%2235118b230c2f5167948b184b347f5a25%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.checkpointers.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.checkpointers.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:03	190280/190280	---MCZ	200	added ('OK')	text/html	etag:W/%227421443eb1220127e419f99c02be6c70%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.checkpoint_handlers.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.checkpoint_handlers.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:04	63342/63342	---MCZ	200	added ('OK')	text/html	etag:W/%22fee1ba29ce04fb5be71a6b90918cb484%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.args.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.args.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:05	152411/152411	---MCZ	200	added ('OK')	text/html	etag:W/%2233e9e140b43025d5d92abd44be9744ad%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.type_handlers.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.type_handlers.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:06	81600/81600	---MCZ	200	added ('OK')	text/html	etag:W/%2215ea7361b38e78ecf2bfebcd97252bb3%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.path.atomicity.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.path.atomicity.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:07	95870/95870	---MCZ	200	added ('OK')	text/html	etag:W/%229d695abef41fdda6b12cc08b1a6f49fa%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.path.step.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.path.step.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:08	43583/43583	---MCZ	200	added ('OK')	text/html	etag:W/%22a9383fffec728cc85b8c4d81ed2c1bba%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.path.deleter.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.path.deleter.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:09	47010/47010	---MCZ	200	added ('OK')	text/html	etag:W/%22b03bdb48e8196a0bb197a2a2fe8b2f0e%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.checkpoint_utils.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.checkpoint_utils.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:10	71045/71045	---MCZ	200	added ('OK')	text/html	etag:W/%22009b9bd17035eeb13246b69d3d21b4a4%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.utils.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.utils.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:11	43872/43872	---MCZ	200	added ('OK')	text/html	etag:W/%2273381c1d1808a98fd60ad203465e09d7%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.transform_utils.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.transform_utils.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:12	24568/24568	---MCZ	200	added ('OK')	text/html	etag:W/%22c3894bd9099457a07c2c455157565083%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.msgpack_utils.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.msgpack_utils.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:13	37334/37334	---MCZ	200	added ('OK')	text/html	etag:W/%22bf8964762b3585876af5bcd7e6550c04%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.multihost.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.multihost.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:14	47136/47136	---MCZ	200	added ('OK')	text/html	etag:W/%22d4861152c50bdef94bebbbc4ede3c116%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.tree.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.tree.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:15	99060/99060	---MCZ	200	added ('OK')	text/html	etag:W/%2206fcdfe50b7777b6f9c935aa66bff899%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.metadata.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.metadata.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:16	22141/22141	---MCZ	200	added ('OK')	text/html	etag:W/%22e68f461e25df0e3ed9762cd1f4f839cf%22	https://orbax.readthedocs.io/en/latest/api_reference/checkpoint.logging.html	orbax.readthedocs.io/en/latest/api_reference/checkpoint.logging.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:17	59481/59481	---MCZ	200	added ('OK')	text/html	etag:W/%2224861c527c2dd407814f1a99a358ae6c%22	https://orbax.readthedocs.io/en/latest/orbax_export_101.html	orbax.readthedocs.io/en/latest/orbax_export_101.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:17	26688/26688	---MCZ	200	added ('OK')	text/html	etag:W/%2288077519a021029368752e5f02c1f59d%22	https://orbax.readthedocs.io/en/latest/api_reference/export.html	orbax.readthedocs.io/en/latest/api_reference/export.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:19	31948/31948	---MCZ	200	added ('OK')	text/html	etag:W/%22e344ce43cff8aeaa86f3c5178574c568%22	https://orbax.readthedocs.io/en/latest/api_reference/export.dtensor_utils.html	orbax.readthedocs.io/en/latest/api_reference/export.dtensor_utils.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:20	32623/32623	---MCZ	200	added ('OK')	text/html	etag:W/%2216191b6bb6bc57b7e4e808dc30387397%22	https://orbax.readthedocs.io/en/latest/api_reference/export.export_manager.html	orbax.readthedocs.io/en/latest/api_reference/export.export_manager.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:21	24980/24980	---MCZ	200	added ('OK')	text/html	etag:W/%22f397d6c35d97f63dfb1b6b705838af34%22	https://orbax.readthedocs.io/en/latest/api_reference/export.export_manager_base.html	orbax.readthedocs.io/en/latest/api_reference/export.export_manager_base.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:22	49896/49896	---MCZ	200	added ('OK')	text/html	etag:W/%222ff56cbfde9ec84cff659f61f7f8b2e9%22	https://orbax.readthedocs.io/en/latest/api_reference/export.jax_module.html	orbax.readthedocs.io/en/latest/api_reference/export.jax_module.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:22	35140/35140	---MCZ	200	added ('OK')	text/html	etag:W/%22e60aa251d24332045eceb8f1f473f603%22	https://orbax.readthedocs.io/en/latest/api_reference/export.serving_config.html	orbax.readthedocs.io/en/latest/api_reference/export.serving_config.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:24	44406/44406	---MCZ	200	added ('OK')	text/html	etag:W/%22b328de2795c3f3e3620d32279a450cc0%22	https://orbax.readthedocs.io/en/latest/api_reference/export.utils.html	orbax.readthedocs.io/en/latest/api_reference/export.utils.html	(from https://orbax.readthedocs.io/en/latest/)
13:10:25	33636/33636	---MCZ	200	added ('OK')	text/html	etag:W/%229880e172d9fa49f089774e3165531649%22	https://orbax.readthedocs.io/en/latest/api_reference/export.validate.validation_manager.html	orbax.readthedocs.io/en/latest/api_reference/export.validate.validation_manager.html	(from https://orbax.readthedocs.io/en/latest/)
